url,username,Date,Tweet,hashtag,mentions,likeCount,retweetCount,replyCount
https://twitter.com/Nyrhalahotep/status/1624177710443507716,Nyrhalahotep,2023-02-10 22:45:16+00:00,Just don’t forget that there IS some light amongst the darkness.    ,"['TurkeyEarthquake', 'SyriaQuake', 'earthquakeinturkey']",none,5,3,0
https://twitter.com/gunesgulaydinn/status/1624177238550761472,gunesgulaydinn,2023-02-10 22:43:24+00:00,I’m grateful to you for saving my friend Özlem Ayna in Adıyaman Nur apartment today. Your courage and your team are precious for us Canada! 🇹🇷🫶🏻🇨🇦     ,"['canada', 'turkey', 'canadaturkey', 'Turkeyearthquake', 'TurkeyQuake']",none,2,0,0
https://twitter.com/ilnur_minakhmet/status/1624176908773761027,ilnur_minakhmet,2023-02-10 22:42:05+00:00,"For those wanting to help the earthquake victims in Türkiye, Anatolia Cultural Centre in HK is collecting funds for its Disaster Response Emergency Fund Appeal    ","['türkiye', 'turkeyearthquake', 'hongkong']",none,1,0,0
https://twitter.com/TheSportanic/status/1624175191516487680,TheSportanic,2023-02-10 22:35:16+00:00,FORMULA 1 takes a step ahead in humanitarian work.🤝They join hands with UNICEF to help children across the world. |  |  |  |  ,"['Sportanic', 'SportsRedefined', 'Formula1', 'UNICEF', 'TurkeyEarthquake']",none,3,0,0
https://twitter.com/onursimsekli/status/1624174233440878592,onursimsekli,2023-02-10 22:31:27+00:00,Now is your time to donate....                You can do this!,['Turkeyearthquake'],"['', 'MercedesAMGF1,', 'redbullracing,', 'ScuderiaFerrari,', 'AstonMartinF1,', 'Max33Verstappen,', 'LandoNorris,', 'PierreGASLY,', 'SChecoPerez,', 'Charles_Leclerc,', 'Carlossainz55,', 'LewisHamilton,', 'GeorgeRussell63,', 'ValtteriBottas']",2,2,0
https://twitter.com/RainHa_Doll/status/1624174173835632641,RainHa_Doll,2023-02-10 22:31:13+00:00,"Sometimes when you feel and think you're going to die, you're born again. This one is different from the previous one, but both are miracles.  ",['TurkeyEarthquake'],none,1,0,0
https://twitter.com/miriyabase/status/1624174060010872841,miriyabase,2023-02-10 22:30:46+00:00,Save automatically new Stripe charges to a Google Sheets spreadsheet🆓Automation template ↓👉          ,"['sectors', 'qrcodegenerator', 'pbcfightanniversary', 'rugby', 'thesmemarketingpodcast', 'lgbtplushm', 'eventmarketinig', 'prophetelvismbonye', 'apex', 'turkeyearthquake']",none,1,0,0
https://twitter.com/HDMHullCity/status/1624173869941592069,HDMHullCity,2023-02-10 22:30:00+00:00,Ozan Tufan grateful for Hull City support after Turkiye earthquake.   ,"['hcafc', 'turkeyearthquake']",none,10,0,0
https://twitter.com/CulumAleksandra/status/1624173441061425153,CulumAleksandra,2023-02-10 22:28:18+00:00,"Up to 75,000 buildings across the affected earthquake zone in southern Turkey have been given construction amnesties, according to Pelin Pınar Giritlioğlu, Istanbul head of the Union of Chambers of Turkish Engineers and Architects' Chamber of City Planners.  ",['Turkeyearthquake'],none,1,0,0
https://twitter.com/Skokten__/status/1624173036852092930,Skokten__,2023-02-10 22:26:42+00:00,"These past couple of days have been tough! Having so many conflicting emotions: anger, frustration..helplessness..Seeing my people going through so much pain from afar, and having to not be there to help them has hit me square in the face.  ","['PrayForTurkey', 'TurkeyEarthquake']",none,4,3,0
https://twitter.com/light4cb/status/1624171484645150720,light4cb,2023-02-10 22:20:32+00:00,"In the 117th hour of the earthquake in Kahramanmaraş, another citizen was rescued alive from the rubble.    ","['TurkeyEarthquake', 'HelpTurkey', 'Turkey', 'earthquakeinturkey']",none,3,0,0
https://twitter.com/HolmesThady/status/1624170367739650058,HolmesThady,2023-02-10 22:16:05+00:00,Israel 🇮🇱 has been helping nonstop with the  here these dedicated rescuers are using UAVs to help with the overall operation. Lots of coordination going on between allies and I am proud of The Israeli efforts. La’Chaim  ,"['Turkeyearthquake', 'Israel']",none,48,7,3
https://twitter.com/MODACHlC/status/1624169688602140677,MODACHlC,2023-02-10 22:13:24+00:00,"1- unfortunately the stats for the earthquake might not be accurate, just like covid cases.there are still 100k+ ppl under rubble right now the death toll most likely went over 30k   ","['Turkey', 'turkiyeearthquake', 'turkeyearthquake']",none,2,0,1
https://twitter.com/BCWildfireWkly/status/1624169500236201984,BCWildfireWkly,2023-02-10 22:12:39+00:00,Here are some of the places in urgent need of tents in  Communications are also in the image. -      HT ,"['Kırıkhan', 'Hatay', 'Turkey', 'TurkeyEarthquake', 'TurkeyQuake']","['', 'leventkemaI,', 'Jr3597']",1,0,1
https://twitter.com/ericfrost/status/1624167919994437633,ericfrost,2023-02-10 22:06:22+00:00, absolutely amazed at this change detection animation of a portion of the  Incredible to be able to see this resolution with both lateral offset &amp; apparent extension along this portion of the fault. Having whole earth move like this contextualizes our lives.,"['SDSU', 'Turkeyearthquake']",none,3,0,0
https://twitter.com/AgenciaAJN/status/1624167241607438355,AgenciaAJN,2023-02-10 22:03:40+00:00,"Turkey: A 9-year-old boy was rescued alive from the ruins tonight by the  delegation 120 hours after the earthquake. So far ,the Israeli delegation has rescued 19 Turkish citizens         ","['IDF', 'Turkey', 'Turkey', 'Turkiye', 'Earthquake', 'TurkeyEarthquake', 'טורקיה']","['', 'ItayBlumental,', 'IsraelMFA']",51,13,0
https://twitter.com/deryabuyukuncu/status/1624167195579408384,deryabuyukuncu,2023-02-10 22:03:29+00:00, Much appreciated!!🙏 ,"['Turkiye', 'Turkeyearthquake']","['', 'noahkagan']",9,1,0
https://twitter.com/muslimhandsuk/status/1624166626332401668,muslimhandsuk,2023-02-10 22:01:13+00:00,"Your donations will directly support the ongoing support in Turkey and Syria. However small or large, it will contribute to helping survivors - giving them much-needed food, warmth, and shelter.Donate:   ","['turkeyearthquake', 'syriaearthquake', 'muslimhands']",none,3,0,1
https://twitter.com/HolmesThady/status/1624166525383893013,HolmesThady,2023-02-10 22:00:49+00:00,Security camera catching the  my question is why is there so much lightening? ,['Turkeyearthquake'],none,1,1,0
https://twitter.com/RuthFitzsimons/status/1624165801291833346,RuthFitzsimons,2023-02-10 21:57:57+00:00," Hi Jeremy, here is a list of reputable NGOs to support. Thank you. (Basically anyone but AFAD which is run (badly) by the Turkish government)    ",['TurkeyEarthquake'],"['', 'JeremyLHelton,', 'ahbap,', 'AKUT_Dernegi,', 'UNICEF']",1,0,2
https://twitter.com/citidotio/status/1624165551487475724,citidotio,2023-02-10 21:56:57+00:00, a seismologist explains what just happened    ,"['TurkeySyriaEarthquake', 'TurkeySyriaEarthquake2023', 'TurkeyEarthquake', 'SyriaEarthquake', 'TurkeyQuake']",none,2,2,0
https://twitter.com/Makvt/status/1624164590266339328,Makvt,2023-02-10 21:53:08+00:00,It's gone... it's all gone.Thousands of lives ruind just like that.We are mourning not just the lost lives but losing it all.Some of those people will never recover their losses.No one can ever give back to them what has been taken.🇹🇷💔 ,"['Turkeyearthquake', 'turkey']",none,4,0,0
https://twitter.com/ChrisWe19956626/status/1624161514142720011,ChrisWe19956626,2023-02-10 21:40:55+00:00," uk trade-unions should demand a 70% cut to utility bills &amp; 30% cut at the  pumps, that way everybody gets a decent pay rise, inflation will plummet &amp; only tax &amp; profits suffer.      ","['BreakingNews', 'fuel', 'BBTitans', 'bbcbreakfast', 'BBB23', 'TurkeyEarthquake', 'Ukraine', 'BrexitHasFailed']",none,0,1,0
https://twitter.com/Kgthetweet/status/1624161320105811969,Kgthetweet,2023-02-10 21:40:08+00:00," Not capable of governing AKP sticking their party logo to all donations by ordinary citizens and apolitical NGO's before distribution. They do-not only steal future of millions, but their donations as well.",['Turkeyearthquake'],none,4,2,0
https://twitter.com/serrakaracam/status/1624160565928026125,serrakaracam,2023-02-10 21:37:09+00:00,"CNN interviews relative of American family killed in Salma Salazar who lost of her family members in Elbistan.""We are really broken...my nephews, Hamza was 2 years old, little one was a year old""   ",['Turkeyearthquake'],"['', 'FacebookWatch,', 'CNN']",2,0,0
https://twitter.com/ragnar4646/status/1624159551460188162,ragnar4646,2023-02-10 21:33:07+00:00,I am ashamed of this president who thinks about censorship even in the earthquake disaster!         ,"['turkiet', 'turkietsbävning', 'kahramanmaras', 'HelpTurkey', 'TurkeyEarthquake', 'earthquake', 'TurkeyQuake', 'TurkeySyriaEarthquake', 'Türkiye']",none,3,2,0
https://twitter.com/IsraelNitzan/status/1624159421822541825,IsraelNitzan,2023-02-10 21:32:36+00:00,"The   &amp;  are sending an aircraft with  aid to Adana airport in  The aircraft will deliver 60 tons-worth of equipment, including blankets, coats, sleeping bags &amp; a variety of winter gear for survivors of   ","['humanitarian', 'Turkiye', 'TurkeyEarthquake']","['', 'IsraelMFA,', 'MASHAVisrael,', 'MoDIsrael']",39,12,1
https://twitter.com/BARAA74836726/status/1624159175222648840,BARAA74836726,2023-02-10 21:31:37+00:00,"We are deeply saddened by what happened in Turkey and Syria, we pray for you every day, our hearts are with you.. 💔.......   ","['TurkeySyriaEarthquake', 'Turkey', 'Syria', 'syriaearthquake', 'turkeyearthquake']",none,1,0,0
https://twitter.com/KMH777555111/status/1624158006966460416,KMH777555111,2023-02-10 21:26:58+00:00,"Please consider helping, thank you!                 ","['dogsoftwitter', 'RescueDogs', 'pets', 'doglovers', 'AdoptDontShop', 'FostersSaveLives', 'FOSTER', 'Pledge', 'CatsOnTwitter', 'CatsOfTwitter', 'rescuecats', 'animals', 'pets', 'AnimalCruelty', 'dogs', 'turkeykillsstreetdogs', 'Turkeyearthquake']",none,1,0,0
https://twitter.com/ahmetb/status/1624157722693500928,ahmetb,2023-02-10 21:25:51+00:00,People are still being rescued alive out of the rubbles after the 117th hour of  while the local govt is calling for efforts to stop so the “rubble clearing efforts” can begin. Insanely poor coordination on the ground.,['TurkeyEarthquake'],none,92,10,2
https://twitter.com/dulkusal/status/1624156524619653147,dulkusal,2023-02-10 21:21:05+00:00, Thanks for all your support and efforts…🙏I’m so grateful…🙏Will Never forget…🇹🇷❤️ 🇮🇹 ,['TurkeyEarthquake'],"['', 'valegiannotta']",2,0,0
https://twitter.com/JessieI20/status/1624154194234974209,JessieI20,2023-02-10 21:11:49+00:00,I’m a nurse practitioner and really want to fly out to support the medical staff helping w/ the aftermath of this awful tragedy. Can anyone recommend any charities/ S&amp;R Teams that I can volunteer for please 🙏🏼  ,"['TurkeySyriaEarthquake', 'TurkeyEarthquake', 'earthquake']",none,4,0,2
https://twitter.com/AZOOZ_NB93/status/1624154122546040832,AZOOZ_NB93,2023-02-10 21:11:32+00:00,"A terrifying scene for the moment of the devastating earthquake that struck the state of Kahramanmaraş at dawn on Monday, February 6, with a magnitude of 7.7.     ","['TurkeySyriaEarthquake', 'TurkeyEarthquake', 'syriaearthquake', 'Turkey', 'Syria']",none,12,5,0
https://twitter.com/neppoxa_sor/status/1624153836058296323,neppoxa_sor,2023-02-10 21:10:24+00:00, There is a need for tents in earthquake zones in Turkey. People can not afford this. We look forward to your support. Please help.  ,"['TurkeySyriaEarthquake', 'TurkeyEarthquake']","['', 'noahkagan']",3,0,0
https://twitter.com/Hamarazaiqaa/status/1624153800964509696,Hamarazaiqaa,2023-02-10 21:10:16+00:00,Pulling a two-month-old baby alive after three days under the rubble in Turkey.💔😢🙏🙏👆🏽   ,"['earthquake', 'TurkeyEarthquake', 'syriaearthquake2023', 'TurkeySyriaEarthquake']",none,19,5,2
https://twitter.com/Jasamsdestiny/status/1624152833049362432,Jasamsdestiny,2023-02-10 21:06:25+00:00,This is insane to watch.   To see the earth crack and slide back and forth while the quake was happening in   ,"['Turkey', 'TurkeySyriaEarthquake', 'TurkeyEarthquake', 'Turkeyquake']",none,4,4,0
https://twitter.com/GlobalPulsesGPC/status/1624151531309174790,GlobalPulsesGPC,2023-02-10 21:01:14+00:00,Our thoughts and prayers are with the people of Turkey and Syria after the disastrous earthquake that has devastated thousands of homes and families. Please show your support by donating whatever you can:    ,"['GPC', 'TurkeyEarthquake', 'SyriaEarthquake']",none,3,0,0
https://twitter.com/TheBarisSeker/status/1624151505115701248,TheBarisSeker,2023-02-10 21:01:08+00:00, Better  ,"['earthquaketurkey', 'Turkeyearthquake']","['', 'nytimes']",1,0,0
https://twitter.com/goldenhellfires/status/1624150054851207179,goldenhellfires,2023-02-10 20:55:22+00:00,follow the steps in the first two photos to change the language and scroll down a little. i translated the payment page so you can donate easily. afad is the disaster and emergency management presidency of turkey. please donate or share 🖤 ,['TurkeyEarthquake'],none,22,39,6
https://twitter.com/Nunziatrn/status/1624149934394990598,Nunziatrn,2023-02-10 20:54:54+00:00,-HATAY- RETW  PER FAVORE  ,['TurkeyEarthquake'],none,5,23,0
https://twitter.com/RaviSinghKA/status/1624149861141471247,RaviSinghKA,2023-02-10 20:54:36+00:00,South west Turkey It’s freezing in rural areas. I am wearing warm clothes and still frozen.  Give a thought to those who are left homeless  by the earthquake and are sleeping under the open skies   It’s -4 tonight but feels like -10 !    ,"['TurkeyEarthquake', 'KhalsaAid', 'Turkey']",none,80,16,5
https://twitter.com/Minimalojist/status/1624149245635747840,Minimalojist,2023-02-10 20:52:10+00:00,Thank you international community!         ,"['earthquake', 'eartquaketurkey', 'HelpTurkey', 'TurkeyEarthquake', 'TurkeyQuake', 'AFAD', 'Turkey', 'Turquia']",none,39,10,0
https://twitter.com/catdinnenyITV/status/1624148326516940802,catdinnenyITV,2023-02-10 20:48:30+00:00,Our eyewitness report from  where we joined  volunteers helping with the search and rescue effort. Reporting by  and camera work by  ,"['Kahramanmaras', 'turkeyearthquake']","['', 'team_saraid,', 'PeterAdamSmith,', 'CameraMikeITN']",6,3,0
https://twitter.com/Lioness62726272/status/1624148246443724800,Lioness62726272,2023-02-10 20:48:11+00:00,So Azerbaijan sent “rescuers” to make  propaganda. Sick fkvc.   ,"['aliyev', 'Azerbaijan', 'turkey', 'Turkeyearthquake']",none,3,0,0
